event_type,event_cause,requires_road_closure,corridor,priority,police_station,latitude,longitude,hour,dow,month,duration_min,duration_bucket
unplanned,vehicle_breakdown,False,Non-corridor,Low,Wilson Garden,12.9448383,77.597145,4,3,11,40.86747448333333,<=1hr
unplanned,others,False,Hennur Main Road,High,Hennuru,13.0413108,77.6221663,5,3,11,37391.897640083334,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Rajajinagar,13.0218824,77.5328228,6,3,11,50.3255556,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1217116,77.6112022,6,3,11,68.16662336666667,1-6hr
unplanned,road_conditions,False,Non-corridor,Low,Halasuru Gate,12.9618712,77.5943371,7,3,11,19842.01682615,>24hr
unplanned,road_conditions,False,Non-corridor,Low,Halasuru Gate,12.9621012,77.5942952,7,3,11,19839.92816956667,>24hr
unplanned,road_conditions,False,Non-corridor,Low,Halasuru Gate,12.9623069,77.5944512,7,3,11,19838.50687403333,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0949315,77.597112,7,3,11,103.64486746666667,1-6hr
unplanned,others,False,Non-corridor,Low,Vijayanagara,12.9995155,77.5408225,20,3,11,27.78847215,<=1hr
unplanned,others,False,Non-corridor,Low,Upparpet,12.9798234,77.5727234,20,3,11,54.73600583333334,<=1hr
unplanned,accident,False,Tumkur Road,High,Peenya,13.0393213,77.5195841,20,3,11,36.67476746666667,<=1hr
unplanned,pot_holes,False,Varthur Road,High,HAL Old Airport,12.9551503,77.7008913,21,3,11,8942.389955716668,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9364825,77.5174527,22,3,11,38.7856253,<=1hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Jeevanbheemanagar,12.984249,77.6425182,22,3,11,43.62368715,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Malleshwaram,12.9568493,77.596148,23,3,11,105.08628935,1-6hr
unplanned,vehicle_breakdown,True,Tumkur Road,High,Sadashivanagar,13.0136323,77.5670674,23,3,11,15.29187335,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,City Market,12.9549589,77.5805541,0,4,11,9.065334083333333,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Ashok Nagar,12.9643483,77.5968067,0,4,11,40.43931741666667,<=1hr
unplanned,road_conditions,False,Hennur Main Road,High,K.G. Halli,13.0388129,77.6250615,0,4,11,33.66901506666667,<=1hr
unplanned,tree_fall,True,Non-corridor,Low,Mico Layout,12.9151157,77.6060964,1,4,11,46069.19810951666,>24hr
unplanned,tree_fall,False,ORR East 1,High,HAL Old Airport,12.9336917,77.6863341,1,4,11,77.93821268333333,1-6hr
unplanned,accident,False,Bellary Road 2,High,Yelahanka,13.0749633,77.59257,3,4,11,15.615314166666668,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sheshadripuram,12.9909938,77.5717929,3,4,11,84.26732303333333,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Halasuru Gate,12.9769123,77.5860171,4,4,11,9.7192566,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0097232,77.6972405,5,4,11,84.81419685,1-6hr
unplanned,accident,False,Bellary Road 2,High,Yelahanka,13.0950829,77.5972815,14,4,11,59.43833245,<=1hr
unplanned,accident,False,Non-corridor,Low,Sadashivanagar,13.0098119,77.5710695,20,4,11,77.63881098333333,1-6hr
unplanned,vehicle_breakdown,False,ORR West 1,High,Byatarayanapura,12.9457163,77.5284767,20,4,11,72.52724768333333,1-6hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Magadi Road,13.0185739,77.5554486,21,4,11,104.03651015,1-6hr
unplanned,pot_holes,False,Non-corridor,Low,High ground,12.9939686,77.5951097,23,4,11,71816.26846273334,>24hr
unplanned,pot_holes,False,Old Airport Road,High,HAL Old Airport,12.9559557,77.6938338,23,4,11,84.90187545,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9366267,77.6929083,1,5,11,78.27243788333334,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9529966,77.5416452,1,5,11,14.931522066666668,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0146648,77.5733395,2,5,11,37.40827121666667,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Kodigehalli,13.0976265,77.5918504,4,5,11,32.287891466666665,<=1hr
unplanned,vehicle_breakdown,False,ORR East 1,High,Bellandur,12.9273352,77.680075,6,5,11,23.4285513,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0147261,77.5839062,7,5,11,136.78986316666666,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0145617,77.5730783,9,5,11,13.487757566666666,<=1hr
unplanned,others,False,Bellary Road 1,High,High ground,12.9858483,77.5894331,19,5,11,28.944295833333335,<=1hr
unplanned,pot_holes,False,CBD 2,High,Cubbon Park,12.9834809,77.5966939,19,5,11,12983.117416633333,>24hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0456698,77.556211,22,5,11,10.306896266666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Yelahanka,13.102133,77.5865455,23,5,11,36.74988463333333,<=1hr
unplanned,others,False,Hennur Main Road,High,Hennuru,13.0412419,77.6224994,23,5,11,33442.4012767,>24hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Jeevanbheemanagar,12.98255063,77.63770496,0,6,11,3.140068266666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0148748,77.5725866,0,6,11,12.550240633333335,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Yelahanka,13.1022979,77.58612,0,6,11,3.3893408166666665,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.959612,77.5559197,1,6,11,74.20677181666666,1-6hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0460115,77.5561219,2,6,11,6.094190583333333,<=1hr
unplanned,vehicle_breakdown,False,Varthur Road,High,Whitefield,12.955904,77.7172765,4,6,11,162.0267134,1-6hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9075832,77.6282825,4,6,11,15.520445366666667,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9641281,77.5814045,5,6,11,81.50184441666667,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Mahadevapura,12.9879048,77.7338598,18,6,11,26.36466031666667,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0165143,77.5615383,19,6,11,50.51885516666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Wilson Garden,12.955154,77.5856293,19,6,11,51.39911233333333,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0807267,77.5932829,20,6,11,74.97160621666667,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Hebbala,13.063775,77.5935833,22,6,11,116.95864045,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9546171,77.5442979,0,0,11,11.41171555,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Basavanagudi,12.9439816,77.5679382,19,0,11,98.24602408333334,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0145669,77.58389955,1,0,11,67.97322405,1-6hr
unplanned,others,False,Non-corridor,Low,Wilson Garden,12.9539511,77.5854439,3,0,11,110.96327143333333,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Wilson Garden,12.955625,77.5857017,9,0,11,16.688940616666667,<=1hr
unplanned,others,False,Hosur Road,High,Madiwala,12.9194436,77.6214189,13,0,11,286.8181712166667,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0084993,77.6956301,18,0,11,127.14900161666667,1-6hr
unplanned,road_conditions,False,Bannerghata Road,High,Mico Layout,12.8999462,77.6009093,20,0,11,14417.582629333334,>24hr
unplanned,vehicle_breakdown,False,ORR West 1,High,J.P. Nagar,12.9077387,77.5857106,21,0,11,20.7539686,<=1hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,Jeevanbheemanagar,12.9620386,77.6418128,22,0,11,69.78363693333334,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0187359,77.5581175,22,0,11,2.1166342,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9661357,77.5867781,22,0,11,159.76517208333334,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0287662,77.5398698,0,1,11,75.34786806666666,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Ashok Nagar,12.9650713,77.6067195,2,1,11,70.3720422,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chamarajpet,12.9803266,77.5708272,2,1,11,105.80286051666667,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1037794,77.6008869,3,1,11,37.210154933333335,<=1hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Vijayanagara,12.98646261,77.54946852,5,1,11,61.66422065,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9365506,77.5186746,6,1,11,65.48658305,1-6hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Cubbon Park,12.9762309,77.6018001,6,1,11,74.64067675,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chamarajpet,12.9808194,77.5706632,6,1,11,59.080220149999995,<=1hr
unplanned,others,False,ORR North 1,High,Hennuru,13.0411633,77.6204933,7,1,11,30111.636966966667,>24hr
unplanned,others,False,Non-corridor,Low,K.R. Pura,13.0082341,77.6952922,8,1,11,9913.279195233334,>24hr
unplanned,accident,False,ORR North 1,High,Banaswadi,13.0167911,77.6605001,19,1,11,21.757424,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9715363,77.5934875,20,1,11,34.755479933333326,<=1hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Byatarayanapura,12.9621302,77.5335461,20,1,11,13.018610533333334,<=1hr
unplanned,others,False,ORR North 1,High,Hennuru,13.0414707,77.6155912,20,1,11,28953.599459483336,>24hr
unplanned,construction,False,Hennur Main Road,High,Hennuru,13.0403988,77.62432276,20,1,11,124.48846268333334,1-6hr
unplanned,congestion,False,Hennur Main Road,High,Hennuru,13.0413731,77.6226451,21,1,11,97.18107958333333,1-6hr
unplanned,water_logging,False,ORR East 1,High,HAL Old Airport,12.9382241,77.6978805,21,1,11,3688.3307549166666,>24hr
unplanned,others,False,Old Airport Road,High,Halasur,12.9602459,77.6415354,21,1,11,59.494905499999994,<=1hr
unplanned,pot_holes,False,Non-corridor,Low,Upparpet,12.9751833,77.58241,22,1,11,97.88214631666666,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1025682,77.5998215,22,1,11,111.66404631666666,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.9517504,77.4995444,0,2,11,75.91999933333334,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Ashok Nagar,12.9666771,77.6086475,1,2,11,23.28740005,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9645367,77.5733653,3,2,11,34.048471166666666,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0448184,77.5049414,3,2,11,7.489767433333333,<=1hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,Halasur,12.9607909,77.6378867,5,2,11,144.85944098333331,1-6hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Jeevanbheemanagar,12.98267965,77.63678454,5,2,11,10.712838766666666,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9630917,77.5670733,6,2,11,53.03763343333333,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Magadi Road,12.9757824,77.560073,6,2,11,69.13833371666666,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.9604318,77.5042754,7,2,11,146.44818733333335,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Halasur,12.9654378,77.6175455,7,2,11,22.930431433333336,<=1hr
unplanned,others,False,ORR East 1,High,HSR Layout,12.9245832,77.649611,18,2,11,606.2956126833334,6-24hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0290134,77.5401683,18,2,11,29.652116483333334,<=1hr
unplanned,others,False,Non-corridor,Low,Chamarajpet,12.9754625,77.5707518,21,2,11,8648.681363966667,>24hr
unplanned,others,False,Old Airport Road,High,HAL Old Airport,12.9561208,77.6938418,21,2,11,218.97665736666667,1-6hr
unplanned,vehicle_breakdown,True,Varthur Road,High,HAL Old Airport,12.9556655,77.7005733,22,2,11,38.99701985,<=1hr
unplanned,road_conditions,False,Hosur Road,High,Adugodi,12.9440124,77.6068594,0,3,11,31.40482066666667,<=1hr
unplanned,others,False,CBD 2,High,Cubbon Park,12.9824499,77.5928997,2,3,11,32.9574732,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.018281,77.5556398,2,3,11,54.968492516666664,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.015132,77.5841563,4,3,11,6.392379616666667,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Electronic City,12.8695892,77.6546541,4,3,11,9.597317949999999,<=1hr
unplanned,others,False,Mysore Road,High,Byatarayanapura,12.9522637,77.5408637,6,3,11,152.36606333333333,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.010822,77.5838862,18,3,11,3.10067255,<=1hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0440456,77.5551134,19,3,11,1977.0458006333333,>24hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Byatarayanapura,12.9589941,77.527017,22,3,11,106.81585711666666,1-6hr
unplanned,vehicle_breakdown,False,CBD 2,High,Cubbon Park,12.9817447,77.5949875,0,4,11,97.3695523,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.9884191,77.5888133,4,4,11,48.415913599999996,<=1hr
unplanned,others,False,Hosur Road,High,Electronic City,12.8699632,77.6531158,5,4,11,865.5403809,6-24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jeevanbheemanagar,12.971497,77.6581488,8,4,11,2.6516332666666664,<=1hr
unplanned,construction,False,Bannerghata Road,High,Mico Layout,12.920906,77.6002661,20,4,11,11.78033255,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.018636,77.5583776,20,4,11,115.87354140000001,1-6hr
unplanned,vehicle_breakdown,True,West of Chord Road,High,Byatarayanapura,12.9514517,77.5372009,21,4,11,14.455940533333335,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Cubbon Park,12.971263,77.594313,22,4,11,38.123049349999995,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0162615,77.5840649,23,4,11,6.232070666666667,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9614485,77.5611572,1,5,11,37.45476503333334,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.955925,77.5461403,4,5,11,44.45212466666667,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0993579,77.5974597,4,5,11,53.110473666666664,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0159084,77.5540158,7,5,11,31.9243745,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Chikkajala,13.1905183,77.6458767,19,5,11,98.95300796666668,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0176175,77.5572677,21,5,11,26.654573000000003,<=1hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0443183,77.5567474,3,6,11,36.75914435,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.957945,77.5534514,3,6,11,150.89506383333335,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0441564,77.5098069,4,6,11,50.57958421666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.S. Layout,12.90665717,77.54687078,5,6,11,16.589146799999998,<=1hr
unplanned,road_conditions,True,Bellary Road 1,High,Sadashivanagar,13.0145233,77.5839869,20,6,11,288.8241364,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9568062,77.5491629,22,6,11,137.25990439999998,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chamarajpet,12.9678093,77.5681249,22,6,11,124.67001535,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HSR Layout,12.9183015,77.6419329,0,0,11,39.28464615,<=1hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Magadi Road,12.9807419,77.5490731,1,0,11,9.58248465,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9691233,77.5874239,3,0,11,3.5625392166666665,<=1hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,K.R. Pura,13.009539,77.6970074,4,0,11,42.98520965,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9869408,77.5189607,6,0,11,30.007936166666664,<=1hr
unplanned,others,False,Mysore Road,High,Byatarayanapura,12.9364634,77.5179613,6,0,11,23827.423752466668,>24hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Magadi Road,12.9761392,77.5645986,7,0,11,140.95731608333332,1-6hr
unplanned,vehicle_breakdown,True,Magadi Road,High,Kamakshipalya,12.9858849,77.5227976,19,0,11,63.96499075,1-6hr
unplanned,others,False,ORR East 1,High,HAL Old Airport,12.9526488,77.699876,19,0,11,99.96852326666666,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9425141,77.5254893,20,0,11,36.38478976666667,<=1hr
unplanned,vehicle_breakdown,False,ORR West 1,High,Banashankari,12.9282977,77.5459634,22,0,11,116.45913183333333,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Hebbala,13.0424115,77.5925746,22,0,11,32.58043245,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.039208,77.5183806,23,0,11,17.136627316666665,<=1hr
unplanned,others,True,ORR East 1,High,HSR Layout,12.9237306,77.6474668,0,1,11,24.443889966666667,<=1hr
unplanned,road_conditions,False,CBD 2,High,Cubbon Park,12.98066,77.5973363,1,1,11,245.91660705,1-6hr
unplanned,road_conditions,False,Bellary Road 1,High,Sadashivanagar,13.0146481,77.5839784,3,1,11,61.000142933333336,1-6hr
unplanned,others,False,Non-corridor,Low,Halasuru Gate,12.9759169,77.5872273,3,1,11,75.05420305,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0461559,77.5043676,3,1,11,63.04091908333333,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9422816,77.6972978,3,1,11,66.10421948333334,1-6hr
unplanned,pot_holes,False,Mysore Road,High,Chamarajpet,12.9591615,77.5557552,5,1,11,11107.451670766666,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9705526,77.5869031,6,1,11,4.311332166666667,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9530767,77.5418967,6,1,11,101.3939446,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0110103,77.5836395,8,1,11,71.66695605,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0444098,77.5091487,8,1,11,15.909199300000001,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0139284,77.5837687,20,1,11,26.8771284,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0095235,77.6971236,20,1,11,22.19168823333333,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0279028,77.5353479,20,1,11,52.31364178333333,<=1hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,Wilson Garden,12.9571883,77.5924233,20,1,11,0.9619578,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Wilson Garden,12.9570052,77.592585,21,1,11,8.666933766666666,<=1hr
unplanned,pot_holes,False,Non-corridor,Low,Chamarajpet,12.973635,77.5693833,21,1,11,30238.96334256667,>24hr
unplanned,vehicle_breakdown,False,ORR East 1,High,Madiwala,12.9183119,77.6213645,21,1,11,37.48756958333333,<=1hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Vijayanagara,12.989235,77.5503267,23,1,11,53.397788483333336,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9622433,77.5628658,0,2,11,7.550525633333334,<=1hr
unplanned,vehicle_breakdown,True,Mysore Road,High,Halasuru Gate,12.9648247,77.5860978,1,2,11,18.3150515,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0082175,77.5718546,3,2,11,25.91794045,<=1hr
unplanned,vehicle_breakdown,False,ORR West 1,High,Banashankari,12.92517281,77.55040954,5,2,11,57.282264366666666,<=1hr
unplanned,vehicle_breakdown,False,ORR West 1,High,Banashankari,12.9318961,77.5445289,5,2,11,146.17011165,1-6hr
unplanned,vehicle_breakdown,False,ORR West 1,High,Banashankari,12.9267553,77.5480187,6,2,11,56.04167118333333,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Electronic City,12.8728187,77.651366,6,2,11,36.529660166666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chamarajpet,12.9800837,77.5708938,20,2,11,88.99168374999999,1-6hr
unplanned,road_conditions,False,Non-corridor,Low,Mahadevapura,12.9841251,77.7523025,20,2,11,1346.5596524833334,6-24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0124854,77.5690706,20,2,11,32.26246835,<=1hr
unplanned,others,False,Non-corridor,Low,Mahadevapura,12.9835042,77.7542333,20,2,11,1343.1174781,6-24hr
unplanned,road_conditions,False,Bellary Road 1,High,Sadashivanagar,13.014242,77.5837912,20,2,11,31.613101583333332,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9604518,77.5568989,21,2,11,20.894928466666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Byatarayanapura,12.9588379,77.5167415,21,2,11,75.49992103333334,1-6hr
unplanned,vehicle_breakdown,False,ORR North 1,High,Banaswadi,13.0170526,77.6610443,23,2,11,9.365974849999999,<=1hr
unplanned,others,False,Non-corridor,Low,Jnanabharathi,12.9601274,77.5151466,23,2,11,38696.25794256666,>24hr
unplanned,water_logging,False,Non-corridor,Low,K.R. Pura,13.010126,77.697428,1,3,11,8320.420942866667,>24hr
unplanned,others,False,Old Madras Road,High,Ashok Nagar,12.9715567,77.61055,2,3,11,49.59777256666666,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Magadi Road,12.975301,77.5528909,4,3,11,72.36508631666668,1-6hr
unplanned,others,False,Non-corridor,Low,K.R. Pura,13.0156313,77.704657,10,3,11,52957.602482949995,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0115219,77.6982565,18,3,11,2.1333690666666665,<=1hr
unplanned,accident,False,Bellary Road 2,High,Hebbala,13.0676698,77.5933693,19,3,11,61.2137216,1-6hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0462883,77.5559138,19,3,11,33.22631478333333,<=1hr
unplanned,others,False,CBD 2,High,Cubbon Park,12.9819749,77.5946058,20,3,11,135.58937761666667,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0283245,77.5191569,21,3,11,74.80607221666668,1-6hr
unplanned,others,False,Non-corridor,Low,Mahadevapura,12.9884411,77.7299393,22,3,11,26003.47243315,>24hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Magadi Road,12.97570957,77.56103534,22,3,11,66.17483445,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Halasuru Gate,12.9757999,77.5874675,1,4,12,39.06277933333333,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0361728,77.5253839,3,4,12,5.6882595333333335,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,High ground,12.9879355,77.5806882,3,4,12,69.60687666666666,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.S. Layout,12.90665577,77.54570637,5,4,12,131.71085216666668,1-6hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Electronic City,12.8696027,77.6535417,5,4,12,24.13871885,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9677167,77.5879114,5,4,12,54.60528863333333,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.121748,77.6112371,5,4,12,12.500674383333335,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9610754,77.5591434,7,4,12,10.356196149999999,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Electronic City,12.8718258,77.6512363,19,4,12,162.5665779,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9420143,77.6971725,21,4,12,39.86270186666666,<=1hr
unplanned,vehicle_breakdown,False,Airport New South Road,High,K.G. Halli,13.030269,77.6306842,22,4,12,19.595001083333333,<=1hr
unplanned,others,False,Non-corridor,Low,Upparpet,12.9744637,77.5780192,0,5,12,18.232261750000003,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0935833,77.597035,4,5,12,8.450361483333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Wilson Garden,12.9554605,77.5921855,5,5,12,87.37563088333333,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HSR Layout,12.9163048,77.6362865,6,5,12,81.59911578333335,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Kodigehalli,13.0391417,77.5896083,6,5,12,7.9433346333333334,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0348604,77.5295743,8,5,12,15.30609795,<=1hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0436796,77.5537056,11,5,12,425.97661755,6-24hr
unplanned,construction,True,ORR North 1,High,Banaswadi,13.0189794,77.6560546,18,5,12,84.54522296666667,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.953035,77.541695,19,5,12,7.529350916666667,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0377031,77.5221845,19,5,12,30.706076783333334,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0299338,77.537971,20,5,12,66.04253946666667,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,City Market,12.9657332,77.5747475,20,5,12,28.7881664,<=1hr
unplanned,road_conditions,False,Bellary Road 1,High,Kodigehalli,13.03937262,77.58946005,21,5,12,282.6844774666667,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9652339,77.586865,21,5,12,13.244365666666665,<=1hr
