event_cause,corridor,requires_road_closure,duration_bucket,duration_min
vehicle_breakdown,Tumkur Road,False,<=1hr,50.57958421666667
vehicle_breakdown,Non-corridor,False,<=1hr,16.589146799999998
road_conditions,Bellary Road 1,True,1-6hr,288.8241364
vehicle_breakdown,Mysore Road,False,1-6hr,137.25990439999998
vehicle_breakdown,Non-corridor,False,1-6hr,124.67001535
vehicle_breakdown,ORR East 1,False,<=1hr,39.28464615
vehicle_breakdown,West of Chord Road,False,<=1hr,9.58248465
vehicle_breakdown,Mysore Road,False,<=1hr,3.5625392166666665
vehicle_breakdown,Non-corridor,True,<=1hr,42.98520965
vehicle_breakdown,Magadi Road,False,<=1hr,30.007936166666664
others,Mysore Road,False,>24hr,23827.423752466668
vehicle_breakdown,Magadi Road,False,1-6hr,140.95731608333332
vehicle_breakdown,Magadi Road,True,1-6hr,63.96499075
others,ORR East 1,False,1-6hr,99.96852326666666
vehicle_breakdown,Mysore Road,False,<=1hr,36.38478976666667
vehicle_breakdown,ORR West 1,False,1-6hr,116.45913183333333
vehicle_breakdown,Bellary Road 1,False,<=1hr,32.58043245
vehicle_breakdown,Tumkur Road,False,<=1hr,17.136627316666665
others,ORR East 1,True,<=1hr,24.443889966666667
road_conditions,CBD 2,False,1-6hr,245.91660705
road_conditions,Bellary Road 1,False,1-6hr,61.000142933333336
others,Non-corridor,False,1-6hr,75.05420305
vehicle_breakdown,Non-corridor,False,1-6hr,63.04091908333333
vehicle_breakdown,ORR East 1,False,1-6hr,66.10421948333334
pot_holes,Mysore Road,False,>24hr,11107.451670766666
vehicle_breakdown,Mysore Road,False,<=1hr,4.311332166666667
vehicle_breakdown,Mysore Road,False,1-6hr,101.3939446
vehicle_breakdown,Bellary Road 1,False,1-6hr,71.66695605
vehicle_breakdown,Tumkur Road,False,<=1hr,15.909199300000001
vehicle_breakdown,Bellary Road 1,False,<=1hr,26.8771284
vehicle_breakdown,Non-corridor,False,<=1hr,22.19168823333333
vehicle_breakdown,Tumkur Road,False,<=1hr,52.31364178333333
vehicle_breakdown,Non-corridor,True,<=1hr,0.9619578
vehicle_breakdown,Non-corridor,False,<=1hr,8.666933766666666
pot_holes,Non-corridor,False,>24hr,30238.96334256667
vehicle_breakdown,ORR East 1,False,<=1hr,37.48756958333333
vehicle_breakdown,West of Chord Road,False,<=1hr,53.397788483333336
vehicle_breakdown,Mysore Road,False,<=1hr,7.550525633333334
vehicle_breakdown,Mysore Road,True,<=1hr,18.3150515
vehicle_breakdown,Non-corridor,False,<=1hr,25.91794045
vehicle_breakdown,ORR West 1,False,<=1hr,57.282264366666666
vehicle_breakdown,ORR West 1,False,1-6hr,146.17011165
vehicle_breakdown,ORR West 1,False,<=1hr,56.04167118333333
vehicle_breakdown,Hosur Road,False,<=1hr,36.529660166666666
vehicle_breakdown,Non-corridor,False,1-6hr,88.99168374999999
road_conditions,Non-corridor,False,6-24hr,1346.5596524833334
vehicle_breakdown,Non-corridor,False,<=1hr,32.26246835
others,Non-corridor,False,6-24hr,1343.1174781
road_conditions,Bellary Road 1,False,<=1hr,31.613101583333332
vehicle_breakdown,Mysore Road,False,<=1hr,20.894928466666666
vehicle_breakdown,Non-corridor,False,1-6hr,75.49992103333334
vehicle_breakdown,ORR North 1,False,<=1hr,9.365974849999999
others,Non-corridor,False,>24hr,38696.25794256666
water_logging,Non-corridor,False,>24hr,8320.420942866667
others,Old Madras Road,False,<=1hr,49.59777256666666
vehicle_breakdown,Magadi Road,False,1-6hr,72.36508631666668
others,Non-corridor,False,>24hr,52957.602482949995
vehicle_breakdown,Non-corridor,False,<=1hr,2.1333690666666665
accident,Bellary Road 2,False,1-6hr,61.2137216
vehicle_breakdown,ORR North 2,False,<=1hr,33.22631478333333
others,CBD 2,False,1-6hr,135.58937761666667
vehicle_breakdown,Non-corridor,False,1-6hr,74.80607221666668
others,Non-corridor,False,>24hr,26003.47243315
vehicle_breakdown,Magadi Road,False,1-6hr,66.17483445
vehicle_breakdown,Non-corridor,False,<=1hr,39.06277933333333
vehicle_breakdown,Tumkur Road,False,<=1hr,5.6882595333333335
vehicle_breakdown,Non-corridor,False,1-6hr,69.60687666666666
vehicle_breakdown,Non-corridor,False,1-6hr,131.71085216666668
vehicle_breakdown,Hosur Road,False,<=1hr,24.13871885
vehicle_breakdown,Mysore Road,False,<=1hr,54.60528863333333
vehicle_breakdown,Bellary Road 2,False,<=1hr,12.500674383333335
vehicle_breakdown,Mysore Road,False,<=1hr,10.356196149999999
vehicle_breakdown,Hosur Road,False,1-6hr,162.5665779
vehicle_breakdown,ORR East 1,False,<=1hr,39.86270186666666
vehicle_breakdown,Airport New South Road,False,<=1hr,19.595001083333333
others,Non-corridor,False,<=1hr,18.232261750000003
vehicle_breakdown,Bellary Road 2,False,<=1hr,8.450361483333333
vehicle_breakdown,Non-corridor,False,1-6hr,87.37563088333333
vehicle_breakdown,ORR East 1,False,1-6hr,81.59911578333335
vehicle_breakdown,Bellary Road 1,False,<=1hr,7.9433346333333334
vehicle_breakdown,Tumkur Road,False,<=1hr,15.30609795
others,ORR North 2,False,6-24hr,425.97661755
construction,ORR North 1,True,1-6hr,84.54522296666667
vehicle_breakdown,Mysore Road,False,<=1hr,7.529350916666667
vehicle_breakdown,Tumkur Road,False,<=1hr,30.706076783333334
vehicle_breakdown,Tumkur Road,False,1-6hr,66.04253946666667
vehicle_breakdown,Mysore Road,False,<=1hr,28.7881664
road_conditions,Bellary Road 1,False,1-6hr,282.6844774666667
vehicle_breakdown,Mysore Road,False,<=1hr,13.244365666666665
vehicle_breakdown,Old Madras Road,False,1-6hr,78.62757426666667
construction,Old Madras Road,False,1-6hr,149.8709145
vehicle_breakdown,Non-corridor,False,<=1hr,50.02411501666666
others,CBD 2,False,1-6hr,187.27650548333335
vehicle_breakdown,Mysore Road,False,<=1hr,19.0847936
others,Non-corridor,False,>24hr,30157.306580266668
vehicle_breakdown,Tumkur Road,False,<=1hr,17.231514116666666
vehicle_breakdown,Hosur Road,False,<=1hr,1.4245817833333334
vehicle_breakdown,Mysore Road,False,1-6hr,89.9522413
vehicle_breakdown,Hosur Road,False,<=1hr,59.550443333333334
vehicle_breakdown,ORR North 2,False,1-6hr,89.7169197
pot_holes,Bellary Road 1,True,1-6hr,285.07037575
road_conditions,ORR West 1,False,>24hr,26287.669071800003
vehicle_breakdown,Magadi Road,False,<=1hr,31.16099865
vehicle_breakdown,Non-corridor,False,<=1hr,56.05031413333334
vehicle_breakdown,Hosur Road,False,1-6hr,114.57613495000001
vehicle_breakdown,Old Madras Road,False,<=1hr,35.652395733333336
vehicle_breakdown,Mysore Road,False,<=1hr,32.90016421666667
vehicle_breakdown,Magadi Road,False,1-6hr,81.95171803333332
vehicle_breakdown,Non-corridor,False,1-6hr,91.13215373333334
vehicle_breakdown,Tumkur Road,False,1-6hr,96.69552313333334
vehicle_breakdown,Bellary Road 2,True,<=1hr,33.596919400000004
vehicle_breakdown,Magadi Road,False,<=1hr,1.7148693166666669
vehicle_breakdown,Tumkur Road,False,<=1hr,33.985266100000004
vehicle_breakdown,Old Madras Road,False,<=1hr,46.4795299
vehicle_breakdown,Non-corridor,False,1-6hr,140.87877841666665
accident,Non-corridor,False,<=1hr,30.651319966666666
road_conditions,ORR West 1,False,>24hr,1564.7028752166666
vehicle_breakdown,IRR(Thanisandra road),False,<=1hr,41.87327523333333
vehicle_breakdown,Non-corridor,False,<=1hr,18.1132444
vehicle_breakdown,Hosur Road,False,<=1hr,22.29174835
vehicle_breakdown,Magadi Road,False,<=1hr,35.64787915
vehicle_breakdown,Non-corridor,False,1-6hr,61.508581766666666
vehicle_breakdown,Mysore Road,False,1-6hr,69.16106485
vehicle_breakdown,Old Airport Road,False,<=1hr,21.842817266666668
tree_fall,Non-corridor,True,>24hr,10598.786369849999
vehicle_breakdown,Tumkur Road,False,<=1hr,6.345362283333333
accident,Bellary Road 2,False,<=1hr,38.393301550000004
vehicle_breakdown,Non-corridor,False,<=1hr,14.366989850000001
vehicle_breakdown,Bellary Road 1,False,1-6hr,115.13290099999999
vehicle_breakdown,Non-corridor,True,1-6hr,109.37136253333333
others,Magadi Road,False,<=1hr,2.269037
others,Magadi Road,False,1-6hr,85.97490423333333
vehicle_breakdown,Tumkur Road,False,<=1hr,43.36787996666667
vehicle_breakdown,Non-corridor,False,1-6hr,78.53859609999999
road_conditions,ORR North 2,False,>24hr,2434.732365266667
vehicle_breakdown,Mysore Road,False,<=1hr,54.04092538333334
vehicle_breakdown,Magadi Road,False,1-6hr,125.2718676
vehicle_breakdown,Non-corridor,True,<=1hr,22.256770483333334
vehicle_breakdown,Hosur Road,False,<=1hr,48.62803473333334
vehicle_breakdown,Mysore Road,False,1-6hr,63.322104683333336
accident,Bellary Road 2,False,<=1hr,30.054063183333334
others,Bellary Road 2,False,>24hr,4199.15399095
pot_holes,Old Madras Road,False,>24hr,131703.76729238333
vehicle_breakdown,Tumkur Road,False,1-6hr,82.14613223333335
vehicle_breakdown,Airport New South Road,False,1-6hr,100.85719166666667
vehicle_breakdown,Varthur Road,False,<=1hr,11.0878252
others,Non-corridor,False,<=1hr,39.2511919
vehicle_breakdown,CBD 2,False,1-6hr,62.137149083333334
vehicle_breakdown,CBD 2,False,1-6hr,60.29477873333334
vehicle_breakdown,Mysore Road,False,<=1hr,2.5229375
vehicle_breakdown,Mysore Road,False,1-6hr,60.66095205
vehicle_breakdown,CBD 2,False,<=1hr,32.96513973333334
road_conditions,Old Airport Road,False,6-24hr,773.9601677166667
others,Mysore Road,False,>24hr,3082.9785218499997
vehicle_breakdown,Bellary Road 1,False,1-6hr,71.08655019999999
vehicle_breakdown,CBD 2,False,<=1hr,11.7920497
vehicle_breakdown,Non-corridor,False,<=1hr,29.7505507
others,Mysore Road,True,<=1hr,30.164484366666667
vehicle_breakdown,Non-corridor,False,1-6hr,154.20150111666666
others,IRR(Thanisandra road),False,>24hr,52045.907539516666
road_conditions,ORR North 1,False,6-24hr,1389.0003810666667
vehicle_breakdown,Bellary Road 1,False,<=1hr,20.309034999999998
vehicle_breakdown,ORR West 1,False,1-6hr,106.0838667
vehicle_breakdown,Tumkur Road,False,<=1hr,36.74255311666666
vehicle_breakdown,Tumkur Road,False,<=1hr,43.00267638333333
others,Non-corridor,True,1-6hr,85.47325566666667
vehicle_breakdown,Non-corridor,False,1-6hr,67.49291361666667
construction,Bannerghata Road,True,6-24hr,426.60936853333334
vehicle_breakdown,Bellary Road 1,False,<=1hr,32.6073129
vehicle_breakdown,Mysore Road,False,<=1hr,34.02031625
congestion,West of Chord Road,False,1-6hr,65.45038186666666
vehicle_breakdown,Mysore Road,False,<=1hr,58.02250183333333
others,Old Airport Road,False,>24hr,4344.9718446
tree_fall,Non-corridor,True,1-6hr,203.1981286666667
vehicle_breakdown,Non-corridor,False,<=1hr,26.693448083333333
pot_holes,Mysore Road,False,6-24hr,1329.8763023666666
construction,Mysore Road,False,6-24hr,1329.4673205166666
vehicle_breakdown,Non-corridor,False,<=1hr,12.882103016666667
vehicle_breakdown,Non-corridor,False,1-6hr,76.01247123333333
others,Non-corridor,False,>24hr,1814.1772902
others,Mysore Road,False,1-6hr,140.10122228333333
vehicle_breakdown,ORR North 2,False,1-6hr,114.38313273333333
others,Non-corridor,False,6-24hr,380.47914803333333
vehicle_breakdown,Non-corridor,False,<=1hr,29.411997316666668
vehicle_breakdown,Mysore Road,False,<=1hr,11.68523875
vehicle_breakdown,Bannerghata Road,False,<=1hr,25.582617383333336
vehicle_breakdown,CBD 1,False,<=1hr,11.132504916666667
vehicle_breakdown,Non-corridor,False,<=1hr,16.8068625
vehicle_breakdown,Mysore Road,False,1-6hr,60.08275768333333
vehicle_breakdown,ORR North 2,False,<=1hr,24.984949416666666
vehicle_breakdown,Non-corridor,False,1-6hr,60.6943697
construction,ORR East 1,False,>24hr,52932.841803183335
vehicle_breakdown,Non-corridor,False,<=1hr,23.29224866666667
pot_holes,ORR North 1,False,>24hr,1872.6546038000001
vehicle_breakdown,Tumkur Road,False,<=1hr,34.993629850000005
vehicle_breakdown,Mysore Road,False,<=1hr,5.181943216666666
vehicle_breakdown,Tumkur Road,False,<=1hr,21.473084716666666
others,Non-corridor,False,<=1hr,8.650822833333333
others,Non-corridor,False,<=1hr,41.99649041666667
accident,Old Madras Road,False,<=1hr,26.898228933333332
vehicle_breakdown,Old Madras Road,False,<=1hr,38.2213697
vehicle_breakdown,Non-corridor,False,1-6hr,69.4879925
vehicle_breakdown,Tumkur Road,False,<=1hr,15.214015783333334
vehicle_breakdown,Tumkur Road,True,<=1hr,18.1767132
vehicle_breakdown,ORR North 1,False,<=1hr,3.5276909833333336
vehicle_breakdown,Mysore Road,False,<=1hr,11.709120233333334
others,Hosur Road,False,1-6hr,84.10136785
vehicle_breakdown,Mysore Road,False,<=1hr,21.95295851666667
vehicle_breakdown,Non-corridor,False,1-6hr,81.31714885
vehicle_breakdown,Magadi Road,False,1-6hr,100.30911363333333
accident,Bellary Road 2,False,1-6hr,61.15111423333334
vehicle_breakdown,Non-corridor,False,1-6hr,111.66607546666667
vehicle_breakdown,Mysore Road,False,<=1hr,14.00731165
vehicle_breakdown,Tumkur Road,False,<=1hr,43.5193229
vehicle_breakdown,Magadi Road,False,<=1hr,21.31967213333333
vehicle_breakdown,Non-corridor,False,<=1hr,50.19797263333333
vehicle_breakdown,Mysore Road,False,1-6hr,64.40976768333333
vehicle_breakdown,Mysore Road,False,<=1hr,6.290766016666667
vehicle_breakdown,Non-corridor,False,<=1hr,35.74058483333333
vehicle_breakdown,Non-corridor,False,<=1hr,14.684621466666666
vehicle_breakdown,Bellary Road 2,False,<=1hr,47.56957551666667
vehicle_breakdown,Magadi Road,False,1-6hr,71.71492216666667
vehicle_breakdown,Non-corridor,False,1-6hr,92.93065159999999
vehicle_breakdown,Non-corridor,False,<=1hr,55.782216733333335
pot_holes,Hosur Road,False,>24hr,47591.29603901667
vehicle_breakdown,ORR West 1,False,<=1hr,50.06265993333333
vehicle_breakdown,Bellary Road 2,False,1-6hr,97.11143675
vehicle_breakdown,Non-corridor,False,<=1hr,17.571417983333333
others,Non-corridor,False,>24hr,23439.623419683332
vehicle_breakdown,Magadi Road,False,<=1hr,43.204929783333334
road_conditions,Non-corridor,False,>24hr,11564.565039733334
vehicle_breakdown,Mysore Road,False,<=1hr,22.565027816666667
tree_fall,Non-corridor,True,1-6hr,215.32322236666667
vehicle_breakdown,Mysore Road,False,<=1hr,32.815805516666664
vehicle_breakdown,Mysore Road,False,1-6hr,123.62687971666666
vehicle_breakdown,Non-corridor,True,<=1hr,46.66483641666667
vehicle_breakdown,Non-corridor,False,1-6hr,64.02628708333333
accident,ORR North 2,False,<=1hr,52.345084899999996
others,Mysore Road,False,1-6hr,210.75325715
vehicle_breakdown,Hosur Road,False,1-6hr,103.09514586666666
vehicle_breakdown,Non-corridor,False,1-6hr,155.09577226666667
vehicle_breakdown,Tumkur Road,False,1-6hr,104.27178085
vehicle_breakdown,Non-corridor,False,1-6hr,104.50401355000001
others,Non-corridor,False,6-24hr,569.8624514500001
vehicle_breakdown,Tumkur Road,False,<=1hr,29.06766845
others,West of Chord Road,False,>24hr,2499.5234841666665
vehicle_breakdown,Non-corridor,False,<=1hr,48.95618971666667
vehicle_breakdown,Mysore Road,False,<=1hr,51.759602683333334
road_conditions,Non-corridor,False,>24hr,16760.104888016667
vehicle_breakdown,ORR East 1,False,1-6hr,78.02181971666667
others,Mysore Road,False,<=1hr,59.64277355
vehicle_breakdown,Non-corridor,True,<=1hr,37.0500163
vehicle_breakdown,Non-corridor,False,<=1hr,31.144372966666666
pot_holes,Non-corridor,False,>24hr,35896.5666319
accident,Bellary Road 1,False,1-6hr,107.76804146666667
vehicle_breakdown,ORR West 1,False,1-6hr,76.18386368333333
vehicle_breakdown,Non-corridor,False,<=1hr,12.559661516666667
construction,ORR North 1,False,1-6hr,88.67244375
pot_holes,Bannerghata Road,False,>24hr,102847.28086881667
pot_holes,Non-corridor,False,>24hr,35895.971503283334
pot_holes,Hosur Road,False,>24hr,14322.962109066666
pot_holes,Hosur Road,False,>24hr,14321.496793066668
pot_holes,Non-corridor,False,>24hr,11573.268933816667
pot_holes,Non-corridor,False,>24hr,11571.595277499999
road_conditions,Non-corridor,False,>24hr,11570.538582183333
pot_holes,Non-corridor,False,>24hr,11569.559490316666
pot_holes,Bannerghata Road,False,>24hr,102835.6825144
pot_holes,Non-corridor,False,>24hr,11568.141826033334
vehicle_breakdown,CBD 2,False,1-6hr,76.97170356666668
construction,Bellary Road 2,False,6-24hr,1378.1403613
pot_holes,Hosur Road,False,>24hr,61550.61881205
pot_holes,Hosur Road,False,>24hr,61547.76969383333
pot_holes,Hosur Road,False,>24hr,61541.132145966665
vehicle_breakdown,Mysore Road,False,<=1hr,14.241182866666666
pot_holes,ORR East 1,False,>24hr,171298.78272345001
construction,Bellary Road 2,True,>24hr,12507.257595133333
construction,Bellary Road 2,False,>24hr,21310.6541148
vehicle_breakdown,CBD 2,False,1-6hr,169.54879098333333
vehicle_breakdown,West of Chord Road,False,<=1hr,11.163700416666668
others,Non-corridor,False,1-6hr,95.37588738333334
vehicle_breakdown,Non-corridor,False,<=1hr,12.038919366666667
vehicle_breakdown,Bellary Road 1,False,1-6hr,74.98126361666667
construction,Bellary Road 1,False,>24hr,9615.554235316667
accident,Tumkur Road,False,<=1hr,40.03595935
others,Bellary Road 2,False,<=1hr,7.651399833333333
pot_holes,Tumkur Road,False,>24hr,2780.0727107333337
road_conditions,Non-corridor,False,>24hr,29293.752187066664
vehicle_breakdown,Non-corridor,False,<=1hr,8.552649733333334
others,ORR North 2,False,>24hr,7109.272537666667
vehicle_breakdown,Varthur Road,False,<=1hr,17.611252466666667
vehicle_breakdown,Tumkur Road,False,<=1hr,4.0572209
others,Non-corridor,False,>24hr,27375.595020016666
vehicle_breakdown,Airport New South Road,False,<=1hr,54.710606883333334
vehicle_breakdown,Bellary Road 2,False,<=1hr,10.504899233333333
others,Bellary Road 2,False,>24hr,1555.4924963666667
vehicle_breakdown,Bellary Road 2,False,<=1hr,33.33801285
vehicle_breakdown,Tumkur Road,False,<=1hr,45.304458950000004
vehicle_breakdown,Mysore Road,False,<=1hr,27.371803333333332
vehicle_breakdown,Non-corridor,False,1-6hr,126.51745251666667
vehicle_breakdown,Mysore Road,True,<=1hr,6.22358535
vehicle_breakdown,Bellary Road 2,False,<=1hr,6.093109766666667
vehicle_breakdown,Bellary Road 2,False,<=1hr,57.20298101666666
vehicle_breakdown,Magadi Road,False,<=1hr,23.494592333333333
vehicle_breakdown,CBD 2,False,<=1hr,24.567187016666665
vehicle_breakdown,Non-corridor,False,<=1hr,27.483989266666665
vehicle_breakdown,Bellary Road 2,False,<=1hr,50.716228816666664
vehicle_breakdown,Hosur Road,False,1-6hr,64.53818363333333
vehicle_breakdown,Mysore Road,False,<=1hr,44.14427928333334
vehicle_breakdown,Non-corridor,True,1-6hr,72.3468573
vehicle_breakdown,Mysore Road,False,1-6hr,146.97563921666668
vehicle_breakdown,Non-corridor,False,<=1hr,8.205007316666666
vehicle_breakdown,ORR North 1,False,<=1hr,27.495784800000003
vehicle_breakdown,Bannerghata Road,False,1-6hr,131.96330435
vehicle_breakdown,Non-corridor,False,<=1hr,37.32267656666667
vehicle_breakdown,Non-corridor,False,<=1hr,15.536178283333333
vehicle_breakdown,Hosur Road,False,1-6hr,86.54174110000001
vehicle_breakdown,Non-corridor,False,<=1hr,45.578564199999995
others,Magadi Road,False,>24hr,35928.278608266664
others,Non-corridor,False,<=1hr,20.938994716666667
vehicle_breakdown,Varthur Road,False,1-6hr,128.22549738333333
vehicle_breakdown,Tumkur Road,False,<=1hr,9.538056933333333
others,CBD 2,False,1-6hr,91.00916453333333
vehicle_breakdown,Non-corridor,False,1-6hr,104.66418203333333
vehicle_breakdown,Non-corridor,False,<=1hr,49.61867263333333
vehicle_breakdown,Old Madras Road,False,<=1hr,19.606597833333336
water_logging,ORR East 1,False,>24hr,15338.187260316667
others,ORR West 1,False,>24hr,3102.2017643333334
vehicle_breakdown,Bellary Road 1,False,<=1hr,30.959790183333332
vehicle_breakdown,ORR East 1,False,<=1hr,14.823477983333333
vehicle_breakdown,Non-corridor,False,<=1hr,44.150084916666664
vehicle_breakdown,Non-corridor,False,<=1hr,27.336794750000003
vehicle_breakdown,Mysore Road,False,<=1hr,47.80724921666667
vehicle_breakdown,Mysore Road,True,<=1hr,6.048961883333333
accident,Tumkur Road,False,<=1hr,46.73368636666667
vehicle_breakdown,Mysore Road,False,1-6hr,71.89760106666667
others,Mysore Road,False,>24hr,40239.06881353333
vehicle_breakdown,Tumkur Road,False,1-6hr,173.42698381666665
vehicle_breakdown,Tumkur Road,False,<=1hr,38.45392828333333
others,Mysore Road,True,<=1hr,33.48906055
vehicle_breakdown,Mysore Road,False,<=1hr,43.98374376666666
vehicle_breakdown,ORR West 1,False,<=1hr,44.5321139
vehicle_breakdown,Non-corridor,False,<=1hr,16.580316616666668
vehicle_breakdown,Bellary Road 1,False,<=1hr,12.5869507
vehicle_breakdown,Tumkur Road,False,<=1hr,20.0987703
vehicle_breakdown,Non-corridor,False,<=1hr,6.931877533333333
vehicle_breakdown,Non-corridor,False,1-6hr,74.30124980000001
vehicle_breakdown,CBD 2,False,<=1hr,15.845159116666668
pot_holes,Non-corridor,False,>24hr,35646.79183071667
pot_holes,Non-corridor,False,>24hr,35645.99223266667
vehicle_breakdown,West of Chord Road,False,1-6hr,119.55588141666667
vehicle_breakdown,Non-corridor,False,<=1hr,8.934634983333332
others,CBD 2,False,<=1hr,14.216740750000001
vehicle_breakdown,Bellary Road 1,False,1-6hr,143.33777285
others,Bellary Road 2,False,6-24hr,1369.8670542833331
vehicle_breakdown,Tumkur Road,False,<=1hr,18.016688283333334
vehicle_breakdown,ORR West 1,False,1-6hr,78.36581535
others,Non-corridor,False,1-6hr,261.85771654999996
vehicle_breakdown,Tumkur Road,False,<=1hr,22.33721543333333
others,Non-corridor,False,>24hr,4163.109783466667
vehicle_breakdown,Bellary Road 2,False,<=1hr,41.04432583333333
vehicle_breakdown,Bellary Road 1,False,<=1hr,25.451136216666665
vehicle_breakdown,Tumkur Road,False,<=1hr,22.74252915
construction,ORR North 1,False,1-6hr,325.6833299666667
vehicle_breakdown,Tumkur Road,False,1-6hr,119.13968028333333
vehicle_breakdown,Non-corridor,True,1-6hr,96.72711803333333
vehicle_breakdown,Mysore Road,False,<=1hr,46.37537601666667
others,Old Airport Road,False,>24hr,4300.172757016667
vehicle_breakdown,Bellary Road 2,False,<=1hr,34.49597188333333
vehicle_breakdown,Non-corridor,False,1-6hr,70.5850728
tree_fall,Non-corridor,True,>24hr,5198.000742266667
accident,Tumkur Road,False,<=1hr,23.807276100000003
others,Mysore Road,True,<=1hr,32.59866376666667
vehicle_breakdown,Non-corridor,False,<=1hr,8.523106283333332
vehicle_breakdown,Hosur Road,False,<=1hr,23.53905478333333
vehicle_breakdown,Non-corridor,False,1-6hr,91.42637688333333
others,West of Chord Road,False,1-6hr,64.12804031666667
pot_holes,Hosur Road,False,>24hr,1654.8833694166667
vehicle_breakdown,Tumkur Road,False,1-6hr,72.97621806666666
vehicle_breakdown,Tumkur Road,False,<=1hr,8.114047366666666
vehicle_breakdown,Mysore Road,False,<=1hr,47.98083691666667
vehicle_breakdown,Non-corridor,False,<=1hr,31.247457216666664
vehicle_breakdown,Magadi Road,False,1-6hr,145.14514806666665
vehicle_breakdown,Non-corridor,False,<=1hr,45.685754933333335
vehicle_breakdown,Non-corridor,False,<=1hr,33.111599733333335
road_conditions,Non-corridor,False,>24hr,5080.9668607
vehicle_breakdown,Mysore Road,True,1-6hr,107.22244468333334
vehicle_breakdown,Non-corridor,False,1-6hr,129.90277936666666
vehicle_breakdown,Tumkur Road,False,<=1hr,38.30340338333333
vehicle_breakdown,Mysore Road,False,<=1hr,36.22502158333334
vehicle_breakdown,Non-corridor,True,1-6hr,67.44224876666667
vehicle_breakdown,Mysore Road,False,<=1hr,8.948683866666666
vehicle_breakdown,ORR North 1,False,1-6hr,108.81123375
vehicle_breakdown,West of Chord Road,False,<=1hr,32.680638949999995
vehicle_breakdown,Bellary Road 1,False,1-6hr,83.49164651666666
vehicle_breakdown,Non-corridor,False,<=1hr,44.92332695
vehicle_breakdown,Tumkur Road,False,<=1hr,17.107073166666666
vehicle_breakdown,ORR West 1,False,1-6hr,89.23145795
vehicle_breakdown,Mysore Road,False,1-6hr,77.87683966666667
congestion,Non-corridor,False,1-6hr,115.82626488333334
vehicle_breakdown,Mysore Road,False,<=1hr,12.5486632
procession,Magadi Road,True,<=1hr,1.7318844333333334
others,West of Chord Road,True,1-6hr,178.83197656666667
vehicle_breakdown,Mysore Road,False,<=1hr,9.021378633333335
vehicle_breakdown,Non-corridor,False,1-6hr,78.58230435
vehicle_breakdown,Tumkur Road,False,<=1hr,9.170079249999999
vehicle_breakdown,Tumkur Road,False,1-6hr,63.1243505
vehicle_breakdown,Non-corridor,False,<=1hr,47.84910341666667
others,Non-corridor,False,1-6hr,85.23560838333333
vehicle_breakdown,Mysore Road,False,<=1hr,50.35936076666667
vehicle_breakdown,Bellary Road 1,False,<=1hr,7.1787815833333335
pot_holes,Bannerghata Road,False,>24hr,45192.06888608333
others,Non-corridor,False,>24hr,40814.06056136666
vehicle_breakdown,Airport New South Road,False,1-6hr,91.12731314999999
accident,Non-corridor,False,1-6hr,89.56093413333333
vehicle_breakdown,Bellary Road 1,False,1-6hr,118.03214865
vehicle_breakdown,Non-corridor,False,1-6hr,73.55559968333334
vehicle_breakdown,Hosur Road,False,1-6hr,117.19740893333332
vehicle_breakdown,Hosur Road,False,<=1hr,57.670317733333334
road_conditions,Non-corridor,False,>24hr,28566.849271866668
vehicle_breakdown,Hosur Road,False,<=1hr,40.683018700000005
vehicle_breakdown,Bellary Road 1,False,<=1hr,8.499521283333333
vehicle_breakdown,Bannerghata Road,False,<=1hr,50.30348728333333
vehicle_breakdown,Mysore Road,False,<=1hr,42.29887403333333
vehicle_breakdown,Mysore Road,False,<=1hr,41.14270663333333
accident,Bellary Road 2,False,<=1hr,16.90388255
vehicle_breakdown,Mysore Road,False,<=1hr,2.1127926833333333
vehicle_breakdown,Bannerghata Road,False,<=1hr,21.371302766666666
vehicle_breakdown,Mysore Road,False,<=1hr,12.958737216666666
others,Mysore Road,False,1-6hr,75.1166929
vehicle_breakdown,Mysore Road,False,<=1hr,35.96668218333333
vehicle_breakdown,Mysore Road,False,<=1hr,3.5082734833333333
vehicle_breakdown,Bellary Road 2,False,<=1hr,6.02780025
vehicle_breakdown,Bellary Road 1,False,<=1hr,5.650573433333333
road_conditions,Non-corridor,False,6-24hr,835.9154337666666
vehicle_breakdown,Non-corridor,False,<=1hr,59.644378100000004
vehicle_breakdown,Non-corridor,False,<=1hr,37.04358068333333
vehicle_breakdown,Non-corridor,False,<=1hr,14.661843316666667
vehicle_breakdown,Varthur Road,False,<=1hr,11.872288033333332
vehicle_breakdown,Old Madras Road,False,1-6hr,84.41191578333334
others,Non-corridor,False,<=1hr,47.220114566666666
construction,Bellary Road 2,False,1-6hr,134.01126233333332
vehicle_breakdown,Bannerghata Road,False,<=1hr,13.843773283333332
others,West of Chord Road,False,>24hr,5701.036227866667
vehicle_breakdown,CBD 1,False,<=1hr,55.216074733333336
tree_fall,Non-corridor,True,<=1hr,53.0065693
vehicle_breakdown,ORR North 1,False,1-6hr,109.08034831666667
vehicle_breakdown,Tumkur Road,False,<=1hr,20.733621333333335
vehicle_breakdown,Non-corridor,False,<=1hr,38.57169646666667
construction,Bellary Road 2,False,1-6hr,146.81543166666668
accident,Non-corridor,False,<=1hr,18.1937805
vehicle_breakdown,West of Chord Road,False,<=1hr,30.792283566666665
